date_str,tushare_close,tushare_vol,tushare_amount,akshare_raw_close,akshare_raw_vol,akshare_raw_amount,akshare_qfq_close,akshare_qfq_vol,akshare_qfq_amount,yfinance_close,yfinance_volume
2022-07-18,4.341,3891151.08,1680718.462,4.341,3891151,1680718462.0,3.997,3891151,1680718462.0,3.9884793758392334,389115108.0
2022-07-19,4.319,3535270.01,1526690.226,4.319,3535270,1526690226.0,3.975,3535270,1526690226.0,3.9682657718658447,353527001.0
2022-07-20,4.331,2998383.73,1301780.82,4.331,2998384,1301780820.0,3.987,2998384,1301780820.0,3.979291439056397,299838373.0
2022-07-21,4.286,3104926.43,1336941.254,4.286,3104926,1336941254.0,3.942,3104926,1336941254.0,3.93794584274292,310492643.0
2022-07-22,4.289,3147688.01,1353688.808,4.289,3147688,1353688808.0,3.945,3147688,1353688808.0,3.940702199935913,314768801.0
2022-07-25,4.271,2516760.78,1074518.097,4.271,2516761,1074518097.0,3.927,2516761,1074518097.0,3.924163579940796,251676078.0
2022-07-26,4.3,3762545.37,1616765.933,4.3,3762545,1616765933.0,3.956,3762545,1616765933.0,3.9508092403411865,376254537.0
2022-07-27,4.276,2571786.19,1100930.34,4.276,2571786,1100930340.0,3.932,2571786,1100930340.0,3.928757905960083,257178619.0
2022-07-28,4.279,3695810.28,1591342.846,4.279,3695810,1591342846.0,3.935,3695810,1591342846.0,3.931514263153076,369581028.0
2022-07-29,4.22,4712653.53,2000643.545,4.22,4712654,2000643545.0,3.876,4712654,2000643545.0,3.877305269241333,471265353.0
2022-08-01,4.238,2983914.83,1259938.955,4.238,2983915,1259938955.0,3.894,2983915,1259938955.0,3.8938441276550297,298391483.0
2022-08-02,4.167,5439732.56,2264729.834,4.167,5439733,2264729834.0,3.823,5439733,2264729834.0,3.8286094665527344,543973256.0
2022-08-03,4.122,3766628.23,1569163.066,4.122,3766628,1569163066.0,3.778,3766628,1569163066.0,3.787264108657837,376662823.0
2022-08-04,4.153,2617508.72,1084601.677,4.153,2617509,1084601677.0,3.809,2617509,1084601677.0,3.815746307373047,261750872.0
2022-08-05,4.218,3933852.48,1643679.832,4.218,3933852,1643679832.0,3.874,3933852,1643679832.0,3.875468015670776,393385248.0
2022-08-08,4.204,1572823.57,661606.877,4.204,1572824,661606877.0,3.86,1572824,661606877.0,3.862605333328247,157282357.0
2022-08-09,4.211,2418243.56,1017515.521,4.211,2418244,1017515521.0,3.867,2418244,1017515521.0,3.869036674499512,241824356.0
2022-08-10,4.166,2037631.74,851095.724,4.166,2037632,851095724.0,3.822,2037632,851095724.0,3.827690839767456,203763174.0
2022-08-11,4.254,3480502.52,1469915.003,4.254,3480503,1469915003.0,3.91,3480503,1469915003.0,3.9085445404052734,348050252.0
2022-08-12,4.255,2055897.52,874286.49,4.255,2055898,874286490.0,3.911,2055898,874286490.0,3.909463405609131,205589752.0
2022-08-15,4.245,2328228.0,991661.294,4.245,2328228,991661294.0,3.901,2328228,991661294.0,3.900275468826294,232822800.0
2022-08-16,4.235,1684833.56,715599.992,4.235,1684834,715599992.0,3.891,1684834,715599992.0,3.891087532043457,168483356.0
2022-08-17,4.276,2810227.66,1196207.108,4.276,2810228,1196207108.0,3.932,2810228,1196207108.0,3.928757905960083,281022766.0
2022-08-18,4.239,1999681.1,849821.038,4.239,1999681,849821038.0,3.895,1999681,849821038.0,3.894762516021729,199968110.0
2022-08-19,4.209,2894410.65,1223343.184,4.209,2894411,1223343184.0,3.865,2894411,1223343184.0,3.8671987056732178,289441065.0
2022-08-22,4.236,3109323.7,1316161.171,4.236,3109324,1316161171.0,3.892,3109324,1316161171.0,3.8920061588287354,310932370.0
2022-08-23,4.222,2758775.95,1164226.234,4.222,2758776,1164226234.0,3.878,2758776,1164226234.0,3.879142999649048,275877595.0
2022-08-24,4.145,4031611.0,1683776.031,4.145,4031611,1683776031.0,3.801,4031611,1683776031.0,3.808396100997925,403161100.0
2022-08-25,4.181,3325106.91,1381245.566,4.181,3325107,1381245566.0,3.837,3325107,1381245566.0,3.84147310256958,332510691.0
2022-08-26,4.175,2268554.32,949304.012,4.175,2268554,949304012.0,3.831,2268554,949304012.0,3.835959911346435,226855432.0
2022-08-29,4.15,2345945.02,972243.824,4.15,2345945,972243824.0,3.806,2345945,972243824.0,3.812990188598633,234594502.0
2022-08-30,4.141,2320947.92,958534.782,4.141,2320948,958534782.0,3.797,2320948,958534782.0,3.804720640182495,232094792.0
2022-08-31,4.141,5552796.34,2299526.279,4.141,5552796,2299526279.0,3.797,5552796,2299526279.0,3.804720640182495,555279634.0
2022-09-01,4.107,3202516.0,1320917.293,4.107,3202516,1320917293.0,3.763,3202516,1320917293.0,3.773481845855713,320251600.0
2022-09-02,4.084,2637374.45,1078568.286,4.084,2637374,1078568286.0,3.74,2637374,1078568286.0,3.752349853515625,263737445.0
2022-09-05,4.082,2158650.1,876596.965,4.082,2158650,876596965.0,3.738,2158650,876596965.0,3.75051212310791,215865010.0
2022-09-06,4.111,2641015.08,1081646.065,4.111,2641015,1081646065.0,3.767,2641015,1081646065.0,3.777157068252563,264101508.0
2022-09-07,4.119,1835727.95,755009.708,4.119,1835728,755009708.0,3.775,1835728,755009708.0,3.7845075130462646,183572795.0
2022-09-08,4.101,1716321.83,705978.922,4.101,1716322,705978922.0,3.757,1716322,705978922.0,3.7679693698883057,171632183.0
2022-09-09,4.159,3929759.47,1630730.745,4.159,3929759,1630730745.0,3.815,3929759,1630730745.0,3.821259021759033,392975947.0
2022-09-13,4.173,3274311.9,1368323.051,4.173,3274312,1368323051.0,3.829,3274312,1368323051.0,3.8341219425201416,327431190.0
2022-09-14,4.127,4299138.63,1777685.334,4.127,4299139,1777685334.0,3.783,4299139,1777685334.0,3.7918577194213863,429913863.0
2022-09-15,4.09,5888444.46,2414072.683,4.09,5888444,2414072683.0,3.746,5888444,2414072683.0,3.7578625679016113,588844446.0
2022-09-16,4.0,7257809.0,2929005.272,4.0,7257809,2929005272.0,3.656,7257809,2929005272.0,3.675171136856079,725780900.0
2022-09-19,3.989,3977904.49,1588020.723,3.989,3977904,1588020723.0,3.645,3977904,1588020723.0,3.665064573287964,397790449.0
2022-09-20,3.991,3015149.95,1206397.489,3.991,3015150,1206397489.0,3.647,3015150,1206397489.0,3.666902065277099,301514995.0
2022-09-21,3.961,3634886.22,1441702.412,3.961,3634886,1441702412.0,3.617,3634886,1441702412.0,3.639338493347168,363488622.0
2022-09-22,3.932,2798468.0,1101764.633,3.932,2798468,1101764633.0,3.588,2798468,1101764633.0,3.612693309783935,279846800.0
2022-09-23,3.924,5202490.45,2042024.441,3.924,5202490,2042024441.0,3.58,5202490,2042024441.0,3.6053431034088135,520249045.0
2022-09-26,3.899,7560335.83,2966154.628,3.899,7560336,2966154628.0,3.555,7560336,2966154628.0,3.5823729038238525,756033583.0
2022-09-27,3.949,5191603.41,2035835.677,3.949,5191603,2035835677.0,3.605,5191603,2035835677.0,3.628312826156616,519160341.0
2022-09-28,3.893,5300816.06,2073607.923,3.893,5300816,2073607923.0,3.549,5300816,2073607923.0,3.576860189437866,530081606.0
2022-09-29,3.894,5060836.27,1977736.758,3.894,5060836,1977736758.0,3.55,5060836,1977736758.0,3.5777790546417236,506083627.0
2022-09-30,3.868,6383788.01,2480624.616,3.868,6383788,2480624616.0,3.524,6383788,2480624616.0,3.5538904666900635,638378801.0
2022-10-10,3.789,6841092.48,2614912.261,3.789,6841092,2614912261.0,3.445,6841092,2614912261.0,3.4813060760498047,684109248.0
2022-10-11,3.786,4913806.91,1861116.628,3.786,4913807,1861116628.0,3.442,4913807,1861116628.0,3.4785494804382324,491380691.0
2022-10-12,3.848,7315129.83,2765038.458,3.848,7315130,2765038458.0,3.504,7315130,2765038458.0,3.5355145931243896,731512983.0
2022-10-13,3.815,3451402.76,1318777.601,3.815,3451403,1318777601.0,3.471,3451403,1318777601.0,3.5051944255828857,345140276.0
2022-10-14,3.903,7496291.33,2913802.969,3.903,7496291,2913802969.0,3.559,7496291,2913802969.0,3.586048126220703,749629133.0
2022-10-17,3.902,3887600.9,1512958.472,3.902,3887601,1512958472.0,3.558,3887601,1512958472.0,3.585129499435425,388760090.0
2022-10-18,3.895,4311343.8,1683477.555,3.895,4311344,1683477555.0,3.551,4311344,1683477555.0,3.578697919845581,431134380.0
2022-10-19,3.836,2881622.83,1112398.864,3.836,2881623,1112398864.0,3.492,2881623,1112398864.0,3.524488925933838,288162283.0
2022-10-20,3.824,3723050.13,1422560.648,3.824,3723050,1422560648.0,3.48,3723050,1422560648.0,3.513463258743286,372305013.0
2022-10-21,3.802,3275721.1,1248398.834,3.802,3275721,1248398834.0,3.458,3275721,1248398834.0,3.4932501316070557,327572110.0
2022-10-24,3.704,6297939.7,2356237.577,3.704,6297940,2356237577.0,3.36,6297940,2356237577.0,3.403208494186402,629793970.0
2022-10-25,3.688,8235169.71,3041126.027,3.688,8235170,3041126027.0,3.344,8235170,3041126027.0,3.388507843017578,823516971.0
2022-10-26,3.716,6862870.21,2555494.776,3.716,6862870,2555494776.0,3.372,6862870,2555494776.0,3.414233922958374,686287021.0
2022-10-27,3.69,5123970.5,1906381.171,3.69,5123971,1906381171.0,3.346,5123971,1906381171.0,3.390345573425293,512397050.0
2022-10-28,3.604,7381371.51,2686507.817,3.604,7381372,2686507817.0,3.26,7381372,2686507817.0,3.3113293647766113,738137151.0
2022-10-31,3.565,5976563.87,2139122.276,3.565,5976564,2139122276.0,3.221,5976564,2139122276.0,3.275496006011963,597656387.0
2022-11-01,3.703,10691572.04,3904744.293,3.703,10691572,3904744293.0,3.359,10691572,3904744293.0,3.402289628982544,1069157204.0
2022-11-02,3.737,7516463.03,2800488.062,3.737,7516463,2800488062.0,3.393,7516463,2800488062.0,3.4335286617279053,751646303.0
2022-11-03,3.707,4881107.1,1811025.929,3.707,4881107,1811025929.0,3.363,4881107,1811025929.0,3.4059648513793945,488110710.0
2022-11-04,3.834,11292457.26,4301093.449,3.834,11292457,4301093449.0,3.49,11292457,4301093449.0,3.5226516723632812,1129245726.0
2022-11-07,3.834,5340733.73,2046292.254,3.834,5340734,2046292254.0,3.49,5340734,2046292254.0,3.5226516723632812,534073373.0
2022-11-08,3.811,8012578.95,3048899.191,3.811,8012579,3048899191.0,3.467,8012579,3048899191.0,3.5015194416046143,801257895.0
2022-11-09,3.771,5209239.83,1973017.696,3.771,5209240,1973017696.0,3.427,5209240,1973017696.0,3.4647674560546875,520923983.0
2022-11-10,3.75,5064963.68,1895277.956,3.75,5064964,1895277956.0,3.406,5064964,1895277956.0,3.4454729557037354,506496368.0
2022-11-11,3.848,13767022.67,5298752.15,3.848,13767023,5298752150.0,3.504,13767023,5298752150.0,3.5355145931243896,1376702267.0
2022-11-14,3.85,8509668.66,3301268.208,3.85,8509669,3301268208.0,3.506,8509669,3301268208.0,3.5373518466949463,850966866.0
2022-11-15,3.925,7671834.69,2991368.782,3.925,7671835,2991368782.0,3.581,7671835,2991368782.0,3.606261730194092,767183469.0
2022-11-16,3.896,5377972.13,2102969.877,3.896,5377972,2102969877.0,3.552,5377972,2102969877.0,3.5796165466308594,537797213.0
2022-11-17,3.879,7916228.15,3054875.919,3.879,7916228,3054875919.0,3.535,7916228,3054875919.0,3.563997268676758,791622815.0
2022-11-18,3.866,6491949.23,2516386.318,3.866,6491949,2516386318.0,3.522,6491949,2516386318.0,3.5520529747009277,649194923.0
2022-11-21,3.833,5182489.08,1975747.61,3.833,5182489,1975747610.0,3.489,5182489,1975747610.0,3.5217323303222656,518248908.0
2022-11-22,3.831,6490256.38,2485266.857,3.831,6490256,2485266857.0,3.487,6490256,2485266857.0,3.519895315170288,649025638.0
2022-11-23,3.834,5487915.95,2103792.365,3.834,5487916,2103792365.0,3.49,5487916,2103792365.0,3.5226516723632812,548791595.0
2022-11-24,3.816,4821489.26,1848016.848,3.816,4821489,1848016848.0,3.472,4821489,1848016848.0,3.506113052368164,482148926.0
2022-11-25,3.837,5492157.73,2105975.532,3.837,5492158,2105975532.0,3.493,5492158,2105975532.0,3.5254077911376953,549215773.0
2022-11-28,3.792,6260914.49,2355441.434,3.792,6260914,2355441434.0,3.448,6260914,2355441434.0,3.4840621948242188,626091449.0
2022-11-29,3.908,7207068.45,2792262.749,3.908,7207068,2792262749.0,3.564,7207068,2792262749.0,3.590642213821411,720706845.0
2022-11-30,3.911,4594858.0,1796654.8,3.911,4594858,1796654800.0,3.567,4594858,1796654800.0,3.5933985710144043,459485800.0
2022-12-01,3.956,6354125.83,2528610.659,3.956,6354126,2528610659.0,3.612,6354126,2528610659.0,3.634744167327881,635412583.0
2022-12-02,3.933,10304210.29,4066062.11,3.933,10304210,4066062110.0,3.589,10304210,4066062110.0,3.613611936569214,1030421029.0
2022-12-05,4.004,8761770.74,3492977.853,4.004,8761771,3492977853.0,3.66,8761771,3492977853.0,3.678846597671509,876177074.0
2022-12-06,4.027,7658072.6,3081714.196,4.027,7658073,3081714196.0,3.683,7658073,3081714196.0,3.6999785900115967,765807260.0
2022-12-07,4.015,6820750.53,2745026.152,4.015,6820751,2745026152.0,3.671,6820751,2745026152.0,3.688952922821045,682075053.0
2022-12-08,4.024,5094094.92,2047176.131,4.024,5094095,2047176131.0,3.68,5094095,2047176131.0,3.697222232818603,509409492.0
2022-12-09,4.058,6474551.86,2613255.569,4.058,6474552,2613255569.0,3.714,6474552,2613255569.0,3.7284610271453857,647455186.0
2022-12-12,4.016,4668575.24,1880206.885,4.016,4668575,1880206885.0,3.672,4668575,1880206885.0,3.6898717880249023,466857524.0
2022-12-13,4.005,3636743.33,1459236.5,4.005,3636743,1459236500.0,3.661,3636743,1459236500.0,3.679764986038208,363674333.0
2022-12-14,4.015,6219073.53,2495651.006,4.015,6219074,2495651006.0,3.671,6219074,2495651006.0,3.688952922821045,621907353.0
2022-12-15,4.013,5307512.98,2126027.806,4.013,5307513,2126027806.0,3.669,5307513,2126027806.0,3.687115430831909,530751298.0
2022-12-16,4.017,9083686.92,3639862.008,4.017,9083687,3639862008.0,3.673,9083687,3639862008.0,3.690790891647339,908368692.0
2022-12-19,3.959,7451964.91,2965759.177,3.959,7451965,2965759177.0,3.615,7451965,2965759177.0,3.637500762939453,745196491.0
2022-12-20,3.896,8155654.96,3188456.65,3.896,8155655,3188456650.0,3.552,8155655,3188456650.0,3.5796165466308594,815565496.0
2022-12-21,3.893,5230558.0,2038360.701,3.893,5230558,2038360701.0,3.549,5230558,2038360701.0,3.576860189437866,523055800.0
2022-12-22,3.901,6878209.77,2690306.339,3.901,6878210,2690306339.0,3.557,6878210,2690306339.0,3.5842108726501465,687820977.0
2022-12-23,3.891,10847910.27,4222061.974,3.891,10847910,4222061974.0,3.547,10847910,4222061974.0,3.5750226974487305,1084791027.0
2022-12-26,3.9,6511936.84,2542745.278,3.9,6511937,2542745278.0,3.556,6511937,2542745278.0,3.583292007446289,651193684.0
2022-12-27,3.947,5820487.97,2292894.562,3.947,5820488,2292894562.0,3.603,5820488,2292894562.0,3.626475334167481,582048797.0
2022-12-28,3.934,6492689.83,2553573.421,3.934,6492690,2553573421.0,3.59,6492690,2553573421.0,3.6145308017730713,649268983.0
2022-12-29,3.922,7212710.03,2825957.366,3.922,7212710,2825957366.0,3.578,7212710,2825957366.0,3.603505134582519,721271003.0
2022-12-30,3.938,6302285.76,2485143.924,3.938,6302286,2485143924.0,3.594,6302286,2485143924.0,3.618206024169922,630228576.0
2023-01-03,3.949,6563107.82,2576087.718,3.949,6563108,2576087718.0,3.605,6563108,2576087718.0,3.628312826156616,656310782.0
2023-01-04,3.954,9807997.21,3874438.389,3.954,9807997,3874438389.0,3.61,9807997,3874438389.0,3.632906436920166,980799721.0
2023-01-05,4.029,7745022.93,3108571.448,4.029,7745023,3108571448.0,3.685,7745023,3108571448.0,3.701816082000733,774502293.0
2023-01-06,4.045,5410808.25,2187353.311,4.045,5410808,2187353311.0,3.701,5410808,2187353311.0,3.716516733169556,541080825.0
2023-01-09,4.07,7809599.41,3178181.433,4.07,7809599,3178181433.0,3.726,7809599,3178181433.0,3.7394869327545166,780959941.0
2023-01-10,4.076,7442622.24,3033001.135,4.076,7442622,3033001135.0,3.732,7442622,3033001135.0,3.744999885559082,744262224.0
2023-01-11,4.076,5715114.39,2334923.33,4.076,5715114,2334923330.0,3.732,5715114,2334923330.0,3.744999885559082,571511439.0
2023-01-12,4.082,3255872.08,1328948.654,4.082,3255872,1328948654.0,3.738,3255872,1328948654.0,3.75051212310791,325587208.0
2023-01-13,4.144,6559089.97,2702284.069,4.144,6559090,2702284069.0,3.8,6559090,2702284069.0,3.8074772357940674,655908997.0
2023-01-16,4.143,17163759.27,7109168.359,4.143,17163759,7109168359.0,3.863,17163759,7109168359.0,3.866269588470459,1716375927.0
2023-01-17,4.139,6015131.27,2488168.863,4.139,6015131,2488168863.0,3.859,6015131,2488168863.0,3.8625364303588863,601513127.0
2023-01-18,4.13,4456900.58,1843406.132,4.13,4456901,1843406132.0,3.85,4456901,1843406132.0,3.854137659072876,445690058.0
2023-01-19,4.158,6074324.04,2513066.753,4.158,6074324,2513066753.0,3.878,6074324,2513066753.0,3.88026762008667,607432404.0
2023-01-20,4.181,5700821.96,2382114.372,4.181,5700822,2382114372.0,3.901,5700822,2382114372.0,3.9017317295074463,570082196.0
2023-01-30,4.205,8013470.8,3386449.597,4.205,8013471,3386449597.0,3.925,8013471,3386449597.0,3.92412781715393,801347080.0
2023-01-31,4.159,11392222.31,4761842.944,4.159,11392222,4761842944.0,3.879,11392222,4761842944.0,3.8812003135681152,1139222231.0
2023-02-01,4.19,7156519.62,2981748.341,4.19,7156520,2981748341.0,3.91,7156520,2981748341.0,3.910130023956299,715651962.0
2023-02-02,4.18,10018528.33,4188623.374,4.18,10018528,4188623374.0,3.9,10018528,4188623374.0,3.9007978439331055,1001852833.0
2023-02-03,4.137,9600521.04,3961301.299,4.137,9600521,3961301299.0,3.857,9600521,3961301299.0,3.86067008972168,960052104.0
2023-02-06,4.08,7314597.03,2982940.562,4.08,7314597,2982940562.0,3.8,7314597,2982940562.0,3.8074774742126465,731459703.0
2023-02-07,4.09,5539881.04,2263547.38,4.09,5539881,2263547380.0,3.81,5539881,2263547380.0,3.8168094158172607,553988104.0
2023-02-08,4.073,4628713.01,1889787.994,4.073,4628713,1889787994.0,3.793,4628713,1889787994.0,3.800944805145264,462871301.0
2023-02-09,4.127,5958885.82,2450554.135,4.127,5958886,2450554135.0,3.847,5958886,2450554135.0,3.8513379096984863,595888582.0
2023-02-10,4.103,5205224.36,2135893.097,4.103,5205224,2135893097.0,3.823,5205224,2135893097.0,3.8289411067962646,520522436.0
2023-02-13,4.135,8280101.37,3415190.764,4.135,8280101,3415190764.0,3.855,8280101,3415190764.0,3.858803987503052,828010137.0
2023-02-14,4.144,3326323.66,1374345.788,4.144,3326324,1374345788.0,3.864,3326324,1374345788.0,3.8672025203704834,332632366.0
2023-02-15,4.116,6455067.58,2658512.888,4.116,6455068,2658512888.0,3.836,6455068,2658512888.0,3.841073036193848,645506758.0
2023-02-16,4.087,7925100.51,3275079.466,4.087,7925101,3275079466.0,3.807,7925101,3275079466.0,3.814009666442871,792510051.0
2023-02-17,4.029,7433949.22,3025278.809,4.029,7433949,3025278809.0,3.749,7433949,3025278809.0,3.7598836421966553,743394922.0
2023-02-20,4.134,10495254.86,4282521.265,4.134,10495255,4282521265.0,3.854,10495255,4282521265.0,3.85787034034729,1049525486.0
2023-02-21,4.139,5609024.94,2318009.475,4.139,5609025,2318009475.0,3.859,5609025,2318009475.0,3.8625364303588863,560902494.0
2023-02-22,4.099,4529454.39,1861371.777,4.099,4529454,1861371777.0,3.819,4529454,1861371777.0,3.825207948684693,452945439.0
2023-02-23,4.099,4655595.33,1908740.957,4.099,4655595,1908740957.0,3.819,4655595,1908740957.0,3.825207948684693,465559533.0
2023-02-24,4.06,8087761.54,3282777.177,4.06,8087762,3282777177.0,3.78,8087762,3282777177.0,3.78881311416626,808776154.0
2023-02-27,4.045,4569575.03,1848791.379,4.045,4569575,1848791379.0,3.765,4569575,1848791379.0,3.774815320968628,456957503.0
2023-02-28,4.071,4845454.31,1963458.643,4.071,4845454,1963458643.0,3.791,4845454,1963458643.0,3.799078702926636,484545431.0
2023-03-01,4.12,11804809.52,4856375.177,4.12,11804810,4856375177.0,3.84,11804810,4856375177.0,3.8448057174682617,1180480952.0
2023-03-02,4.115,4391328.6,1808866.225,4.115,4391329,1808866225.0,3.835,4391329,1808866225.0,3.840139389038086,439132860.0
2023-03-03,4.124,4201757.27,1730990.673,4.124,4201757,1730990673.0,3.844,4201757,1730990673.0,3.848538637161255,420175727.0
2023-03-06,4.099,9293024.52,3808515.076,4.099,9293025,3808515076.0,3.819,9293025,3808515076.0,3.825207948684693,929302452.0
2023-03-07,4.042,6746494.18,2756431.261,4.042,6746494,2756431261.0,3.762,6746494,2756431261.0,3.7720155715942383,674649418.0
2023-03-08,4.026,4313153.62,1735039.806,4.026,4313154,1735039806.0,3.746,4313154,1735039806.0,3.7570841312408447,431315362.0
2023-03-09,4.016,4079364.91,1639051.249,4.016,4079365,1639051249.0,3.736,4079365,1639051249.0,3.7477521896362305,407936491.0
2023-03-10,3.961,4981129.25,1982846.713,3.961,4981129,1982846713.0,3.681,4981129,1982846713.0,3.6964261531829834,498112925.0
2023-03-13,4.005,4674529.24,1865984.62,4.005,4674529,1865984620.0,3.725,4674529,1865984620.0,3.7374870777130127,467452924.0
2023-03-14,3.98,4635415.7,1842611.053,3.98,4635416,1842611053.0,3.7,4635416,1842611053.0,3.714156866073608,463541570.0
2023-03-15,3.979,3933010.56,1571377.024,3.979,3933011,1571377024.0,3.699,3933011,1571377024.0,3.713223695755005,393301056.0
2023-03-16,3.933,4331438.17,1713141.943,3.933,4331438,1713141943.0,3.653,4331438,1713141943.0,3.6702961921691895,433143817.0
2023-03-17,3.954,11235011.96,4453754.362,3.954,11235012,4453754362.0,3.674,11235012,4453754362.0,3.6898932456970215,1123501196.0
2023-03-20,3.932,5709547.57,2258210.593,3.932,5709548,2258210593.0,3.652,5709548,2258210593.0,3.669363021850586,570954757.0
2023-03-21,3.975,5567436.61,2206195.773,3.975,5567437,2206195773.0,3.695,5567437,2206195773.0,3.709490776062012,556743661.0
2023-03-22,3.993,5817561.57,2323803.781,3.993,5817562,2323803781.0,3.713,5817562,2323803781.0,3.726288557052612,581756157.0
2023-03-23,4.031,5344729.29,2143951.55,4.031,5344729,2143951550.0,3.751,5344729,2143951550.0,3.761750459671021,534472929.0
2023-03-24,4.026,2548952.54,1025007.603,4.026,2548953,1025007603.0,3.746,2548953,1025007603.0,3.7570841312408447,254895254.0
2023-03-27,4.005,4912546.74,1966086.521,4.005,4912547,1966086521.0,3.725,4912547,1966086521.0,3.7374870777130127,491254674.0
2023-03-28,3.997,5072061.25,2029086.627,3.997,5072061,2029086627.0,3.717,5072061,2029086627.0,3.7300214767456055,507206125.0
2023-03-29,3.997,6163363.08,2467227.537,3.997,6163363,2467227537.0,3.717,6163363,2467227537.0,3.7300214767456055,616336308.0
2023-03-30,4.04,5572069.77,2238129.589,4.04,5572070,2238129589.0,3.76,5572070,2238129589.0,3.7701492309570312,557206977.0
2023-03-31,4.05,6711624.79,2718176.592,4.05,6711625,2718176592.0,3.77,6711625,2718176592.0,3.779481649398804,671162479.0
2023-04-03,4.08,5513396.98,2243377.317,4.08,5513397,2243377317.0,3.8,5513397,2243377317.0,3.8074774742126465,551339698.0
2023-04-04,4.1,4803087.24,1960368.642,4.1,4803087,1960368642.0,3.82,4803087,1960368642.0,3.826141357421875,480308724.0
2023-04-06,4.088,3782868.41,1544679.079,4.088,3782868,1544679079.0,3.808,3782868,1544679079.0,3.8149428367614746,378286841.0
2023-04-07,4.117,3295856.83,1355999.026,4.117,3295857,1355999026.0,3.837,3295857,1355999026.0,3.8420064449310303,329585683.0
2023-04-10,4.102,4743615.79,1948356.331,4.102,4743616,1948356331.0,3.822,4743616,1948356331.0,3.828007698059082,474361579.0
2023-04-11,4.092,5359549.87,2195224.021,4.092,5359550,2195224021.0,3.812,5359550,2195224021.0,3.818675756454468,535954987.0
2023-04-12,4.088,3358336.87,1373120.38,4.088,3358337,1373120380.0,3.808,3358337,1373120380.0,3.8149428367614746,335833687.0
2023-04-13,4.063,4021907.38,1635782.613,4.063,4021907,1635782613.0,3.783,4021907,1635782613.0,3.791613101959229,402190738.0
2023-04-14,4.084,4560326.44,1860596.353,4.084,4560326,1860596353.0,3.804,4560326,1860596353.0,3.81121039390564,456032644.0
2023-04-17,4.145,6325479.99,2605868.198,4.145,6325480,2605868198.0,3.865,6325480,2605868198.0,3.868135690689087,632547999.0
2023-04-18,4.152,4160542.95,1726660.643,4.152,4160543,1726660643.0,3.872,4160543,1726660643.0,3.87466812133789,416054295.0
2023-04-19,4.119,4085730.24,1688498.846,4.119,4085730,1688498846.0,3.839,4085730,1688498846.0,3.843872308731079,408573024.0
2023-04-20,4.103,6073086.36,2491260.807,4.103,6073086,2491260807.0,3.823,6073086,2491260807.0,3.8289411067962646,607308636.0
2023-04-21,4.03,6836486.27,2776624.903,4.03,6836486,2776624903.0,3.75,6836486,2776624903.0,3.760817289352417,683648627.0
2023-04-24,3.979,5940936.64,2372492.823,3.979,5940937,2372492823.0,3.699,5940937,2372492823.0,3.713223695755005,594093664.0
2023-04-25,3.96,9664267.71,3820424.644,3.96,9664268,3820424644.0,3.68,9664268,3820424644.0,3.69549298286438,966426771.0
2023-04-26,3.951,9034653.26,3570141.037,3.951,9034653,3570141037.0,3.671,9034653,3570141037.0,3.687093734741211,903465326.0
2023-04-27,3.986,4677696.71,1857891.159,3.986,4677697,1857891159.0,3.706,4677697,1857891159.0,3.7197558879852295,467769671.0
2023-04-28,4.025,4518062.34,1813115.078,4.025,4518062,1813115078.0,3.745,4518062,1813115078.0,3.75615119934082,451806234.0
2023-05-04,4.025,3378611.24,1356998.397,4.025,3378611,1356998397.0,3.745,3378611,1356998397.0,3.75615119934082,337861124.0
2023-05-05,4.009,3379499.05,1355979.468,4.009,3379499,1355979468.0,3.729,3379499,1355979468.0,3.741219520568848,337949905.0
2023-05-08,4.054,6848151.56,2769137.971,4.054,6848152,2769137971.0,3.774,6848152,2769137971.0,3.783213853836059,684815156.0
2023-05-09,4.019,5668906.88,2299963.548,4.019,5668907,2299963548.0,3.739,5668907,2299963548.0,3.75055193901062,566890688.0
2023-05-10,3.988,9165933.16,3663507.046,3.988,9165933,3663507046.0,3.708,9165933,3663507046.0,3.721622228622437,916593316.0
2023-05-11,3.983,3216150.29,1284651.681,3.983,3216150,1284651681.0,3.703,3216150,1284651681.0,3.716956377029419,321615029.0
2023-05-12,3.932,5187745.22,2053102.56,3.932,5187745,2053102560.0,3.652,5187745,2053102560.0,3.669363021850586,518774522.0
2023-05-15,3.995,8107573.96,3203031.252,3.995,8107574,3203031252.0,3.715,8107574,3203031252.0,3.7281548976898193,810757396.0
2023-05-16,3.978,4068203.1,1620578.488,3.978,4068203,1620578488.0,3.698,4068203,1620578488.0,3.712290525436402,406820310.0
2023-05-17,3.951,6405805.08,2535368.771,3.951,6405805,2535368771.0,3.671,6405805,2535368771.0,3.687093734741211,640580508.0
2023-05-18,3.95,7006002.19,2770097.587,3.95,7006002,2770097587.0,3.67,7006002,2770097587.0,3.6861605644226074,700600219.0
2023-05-19,3.944,3417125.85,1347166.083,3.944,3417126,1347166083.0,3.664,3417126,1347166083.0,3.6805615425109863,341712585.0
2023-05-22,3.964,5003757.23,1981482.735,3.964,5003757,1981482735.0,3.684,5003757,1981482735.0,3.699225664138794,500375723.0
2023-05-23,3.907,6117573.37,2405349.012,3.907,6117573,2405349012.0,3.627,6117573,2405349012.0,3.6460328102111816,611757337.0
